Wavelength (nm) - Plot 0,Amplitude - Plot 0,Wavelength (nm) - Plot 1,Amplitude - Plot 1
1498.785627,5.773862,,
1498.790634,7.32497,,
1498.795593,6.49054,,
1498.8006,6.284976,,
1498.805607,7.033232,,
1498.810614,6.417524,,
1498.815621,5.659076,,
1498.820628,5.613358,,
1498.825635,6.009356,,
1498.830594,5.748537,,
1498.835601,7.373977,,
1498.840608,6.738862,,
1498.845615,6.096515,,
1498.850622,5.536396,,
1498.855629,5.595598,,
1498.860636,6.351086,,
1498.865595,5.664338,,
1498.870602,5.748208,,
1498.875609,6.316222,,
1498.880616,6.501065,,
1498.885623,6.11,,
1498.89063,5.466011,,
1498.895637,6.817799,,
1498.900596,6.99475,,
1498.905603,5.924828,,
1498.91061,5.718607,,
1498.915617,6.34681,,
1498.920624,7.159531,,
1498.925631,6.563557,,
1498.930638,7.382529,,
1498.935597,6.52672,,
1498.940604,5.924499,,
1498.945611,6.572108,,
1498.950618,7.251624,,
1498.955625,6.656308,,
1498.960632,6.130721,,
1498.965639,6.665846,,
1498.970598,6.944427,,
1498.975605,7.083883,,
1498.980612,5.986004,,
1498.985619,6.957255,,
1498.990626,6.734258,,
1498.995633,6.822733,,
1499.00064,5.610727,,
1499.005599,6.615853,,
1499.010606,5.479825,,
1499.015613,6.399105,,
1499.02062,5.811686,,
1499.025627,6.062309,,
1499.030634,5.602834,,
1499.035641,7.222352,,
1499.0406,6.511261,,
1499.045607,6.91055,,
1499.050614,6.369175,,
1499.055621,7.10888,,
1499.060628,6.541191,,
1499.065635,7.275963,,
1499.070642,6.043562,,
1499.075601,6.285305,,
1499.080608,7.341744,,
1499.085615,6.507972,,
1499.090622,7.026654,,
1499.095629,6.560926,,
1499.100636,6.737876,,
1499.105643,6.611577,,
1499.110602,6.568819,,
1499.115609,6.119867,,
1499.120616,6.599078,,
1499.125623,5.684401,,
1499.13063,5.905423,,
1499.135637,5.984359,,
1499.140644,5.824842,,
1499.145603,6.288594,,
1499.15061,6.687225,,
1499.155617,6.741165,,
1499.160624,5.563366,,
1499.165631,6.522444,,
1499.170638,5.494296,,
1499.175645,6.51455,,
1499.180604,6.945414,,
1499.185611,6.483962,,
1499.190618,6.783264,,
1499.195625,6.331022,,
1499.200632,6.894105,,
1499.205639,5.977452,,
1499.210646,5.763995,,
1499.215605,7.027969,,
1499.220612,6.90167,,
1499.225619,7.180252,,
1499.230626,6.127761,,
1499.235633,5.51107,,
1499.24064,6.564544,,
1499.245647,6.914826,,
1499.250606,5.537711,,
1499.255613,6.514879,,
1499.26062,6.172491,,
1499.265627,7.117102,,
1499.270634,6.208342,,
1499.275641,5.71762,,
1499.280648,5.552512,,
1499.285607,6.051455,,
1499.290614,5.79853,,
1499.295621,6.647756,,
1499.300628,6.623746,,
1499.305635,5.763995,,
1499.310642,7.111511,,
1499.315649,6.431667,,
1499.320608,5.552183,,
1499.325615,6.602696,,
1499.330622,6.328391,,
1499.335629,7.207222,,
1499.340636,6.577042,,
1499.345643,5.678152,,
1499.35065,6.419826,,
1499.355609,6.303724,,
1499.360616,6.734258,,
1499.365623,6.596776,,
1499.37063,6.401079,,
1499.375637,6.179727,,
1499.380644,5.718278,,
1499.385651,6.550072,,
1499.39061,5.931735,,
1499.395617,6.581318,,
1499.400624,6.736889,,
1499.405631,5.908383,,
1499.410638,5.659405,,
1499.415645,5.810041,,
1499.420652,6.409301,,
1499.425611,5.978439,,
1499.430618,6.35569,,
1499.435625,7.454559,,
1499.440632,6.39779,,
1499.445639,5.750181,,
1499.450646,5.894569,,
1499.455653,6.381345,,
1499.460612,7.070727,,
1499.465619,6.765833,,
1499.470626,6.827009,,
1499.475633,6.302737,,
1499.48064,7.210511,,
1499.485647,5.973506,,
1499.490654,6.025801,,
1499.495613,6.657952,,
1499.50062,6.375753,,
1499.505627,6.674068,,
1499.510634,5.698215,,
1499.515641,6.08303,,
1499.520648,6.497447,,
1499.525655,5.725843,,
1499.530614,5.814317,,
1499.535621,5.535738,,
1499.540628,6.283003,,
1499.545635,7.025338,,
1499.550642,7.003301,,
1499.555649,6.516195,,
1499.560656,6.759583,,
1499.565615,5.748208,,
1499.570622,5.495612,,
1499.575629,6.966793,,
1499.580636,5.842932,,
1499.585643,5.474562,,
1499.59065,5.599216,,
1499.595657,7.007577,,
1499.600616,5.964625,,
1499.605623,5.748537,,
1499.61063,6.139272,,
1499.615637,6.85365,,
1499.620644,6.789185,,
1499.625651,6.302408,,
1499.630658,5.604807,,
1499.635617,6.956268,,
1499.640624,5.604478,,
1499.645631,6.225445,,
1499.650638,6.272478,,
1499.655645,7.278924,,
1499.660652,6.309315,,
1499.665659,5.572575,,
1499.670619,6.207355,,
1499.675625,6.809577,,
1499.680632,6.374109,,
1499.685639,6.665188,,
1499.690646,7.173674,,
1499.695653,5.811028,,
1499.70066,6.546125,,
1499.70562,5.961665,,
1499.710626,5.595927,,
1499.715633,6.175452,,
1499.72064,6.770108,,
1499.725647,6.549085,,
1499.730654,7.033232,,
1499.735661,6.452388,,
1499.740621,6.67966,,
1499.745627,6.980936,,
1499.750634,6.340561,,
1499.755641,6.341547,,
1499.760648,5.978768,,
1499.765655,6.239588,,
1499.770662,7.045072,,
1499.775622,5.485416,,
1499.780629,6.444165,,
1499.785635,7.060531,,
1499.790642,5.92713,,
1499.795649,5.342673,,
1499.800656,5.692624,,
1499.805663,5.309454,,
1499.810623,6.540205,,
1499.81563,6.978305,,
1499.820636,7.001986,,
1499.825643,6.857926,,
1499.83065,7.020075,,
1499.835657,5.28676,,
1499.840664,6.437258,,
1499.845624,6.737547,,
1499.850631,6.3228,,
1499.855638,6.087964,,
1499.860644,5.813988,,
1499.865651,5.562708,,
1499.870658,6.537574,,
1499.875665,6.376082,,
1499.880625,5.999818,,
1499.885632,5.770244,,
1499.890639,7.118747,,
1499.895645,5.754457,,
1499.900652,5.920552,,
1499.905659,6.753663,,
1499.910666,6.647427,,
1499.915626,6.34089,,
1499.920633,5.390364,,
1499.92564,6.686238,,
1499.930646,6.473766,,
1499.935653,5.403191,,
1499.94066,5.432792,,
1499.945667,6.059349,,
1499.950627,5.828131,,
1499.955634,7.155255,,
1499.960641,5.72058,,
1499.965648,6.782936,,
1499.970654,6.179069,,
1499.975661,6.390225,,
1499.980668,5.895227,,
1499.985628,6.41259,,
1499.990635,5.452855,,
1499.995642,5.536725,,
1500.000649,6.164598,,
1500.005655,5.153555,,
1500.010662,5.735381,,
1500.015669,7.049677,,
1500.020629,5.635395,,
1500.025636,6.878647,,
1500.030643,6.753663,,
1500.03565,5.582771,,
1500.040656,7.008564,,
1500.045663,6.14585,,
1500.05067,6.413577,,
1500.055677,6.151771,,
1500.060637,5.92417,,
1500.065644,5.79557,,
1500.070651,6.510603,,
1500.075658,6.03501,,
1500.080664,6.716826,,
1500.085671,5.846221,,
1500.090678,6.899368,,
1500.095638,5.465353,,
1500.100645,5.398257,,
1500.105652,5.900161,,
1500.110659,6.497776,,
1500.115665,7.076318,,
1500.120672,6.18203,,
1500.125679,6.724391,,
1500.130639,5.24795,,
1500.135646,6.22676,,
1500.140653,5.663023,,
1500.14566,5.281498,,
1500.150666,6.249126,,
1500.155673,6.447783,,
1500.16068,5.234136,,
1500.16564,5.828789,,
1500.170647,6.258335,,
1500.175654,5.759062,,
1500.180661,5.755444,,
1500.185668,6.144535,,
1500.190674,6.118223,,
1500.195681,6.173149,,
1500.200641,5.432134,,
1500.205648,6.929627,,
1500.210655,6.144535,,
1500.215662,5.628159,,
1500.220669,5.795241,,
1500.225675,6.909564,,
1500.230682,6.415222,,
1500.235642,6.954623,,
1500.240649,5.730118,,
1500.245656,5.656445,,
1500.250663,5.90641,,
1500.25567,6.446796,,
1500.260677,7.149335,,
1500.265683,6.216235,,
1500.270643,5.744919,,
1500.27565,6.434298,,
1500.280657,5.60382,,
1500.285664,6.480015,,
1500.290671,5.917263,,
1500.295678,6.167887,,
1500.300684,5.383457,,
1500.305644,5.71762,,
1500.310651,6.021525,,
1500.315658,5.493639,,
1500.320665,5.827473,,
1500.325672,5.983373,,
1500.330679,6.463899,,
1500.335685,6.99475,,
1500.340645,5.589349,,
1500.345652,5.781756,,
1500.350659,5.379181,,
1500.355666,6.695118,,
1500.360673,5.971861,,
1500.36568,5.357474,,
1500.370687,6.263926,,
1500.375646,6.237943,,
1500.380653,5.683086,,
1500.38566,5.598558,,
1500.390667,6.225774,,
1500.395674,6.319182,,
1500.400681,6.407986,,
1500.405688,5.90345,,
1500.410647,6.606643,,
1500.415654,6.240574,,
1500.420661,6.958241,,
1500.425668,6.560268,,
1500.430675,6.15802,,
1500.435682,7.033889,,
1500.440689,6.196172,,
1500.445648,5.285773,,
1500.450655,6.451072,,
1500.455662,5.895556,,
1500.460669,5.84655,,
1500.465676,5.428187,,
1500.470683,5.772547,,
1500.47569,5.886676,,
1500.480649,5.581455,,
1500.485656,6.769451,,
1500.490663,6.282016,,
1500.49567,6.339574,,
1500.500677,6.781949,,
1500.505684,6.222813,,
1500.510691,5.388719,,
1500.51565,5.70578,,
1500.520657,6.404697,,
1500.525664,6.085661,,
1500.530671,6.272478,,
1500.535678,6.812537,,
1500.540685,6.352401,,
1500.545692,5.660062,,
1500.550651,5.730118,,
1500.555658,6.432325,,
1500.560665,6.51159,,
1500.565672,6.381673,,
1500.570679,6.268531,,
1500.575686,6.132365,,
1500.580693,6.188937,,
1500.585652,5.933051,,
1500.590659,6.055402,,
1500.595666,6.747085,,
1500.600673,7.161176,,
1500.60568,6.777673,,
1500.610687,6.138286,,
1500.615694,6.645125,,
1500.620653,6.260637,,
1500.62566,6.548098,,
1500.630667,6.333325,,
1500.635674,5.769915,,
1500.640681,6.265571,,
1500.645688,6.141246,,
1500.650695,5.462064,,
1500.655654,6.607959,,
1500.660661,6.849703,,
1500.665668,5.471273,,
1500.670675,6.601381,,
1500.675682,5.708411,,
1500.680689,6.598092,,
1500.685696,6.872726,,
1500.690655,6.288265,,
1500.695662,5.397271,,
1500.700669,6.637889,,
1500.705676,6.755308,,
1500.710683,6.653348,,
1500.71569,6.312604,,
1500.720697,5.865955,,
1500.725656,5.742288,,
1500.730663,6.912524,,
1500.73567,6.205711,,
1500.740677,6.584936,,
1500.745684,6.67966,,
1500.750691,6.76649,,
1500.755698,6.927324,,
1500.760657,6.419497,,
1500.765664,5.527186,,
1500.770671,6.370491,,
1500.775678,6.303066,,
1500.780685,5.309454,,
1500.785692,6.404697,,
1500.790699,6.252086,,
1500.795658,5.587375,,
1500.800665,6.483305,,
1500.805672,6.748072,,
1500.810679,6.091581,,
1500.815686,6.425418,,
1500.820693,5.287747,,
1500.8257,5.772547,,
1500.830659,6.5925,,
1500.835666,7.056913,,
1500.840673,6.179398,,
1500.84568,5.270644,,
1500.850687,6.096186,,
1500.855694,5.566326,,
1500.860701,6.624404,,
1500.86566,6.471135,,
1500.870667,6.074479,,
1500.875674,6.150455,,
1500.880681,6.537245,,
1500.885688,6.206039,,
1500.890695,6.525733,,
1500.895702,6.054744,,
1500.900661,6.948703,,
1500.905668,6.315893,,
1500.910675,6.129405,,
1500.915682,5.418978,,
1500.920689,6.152428,,
1500.925696,6.792145,,
1500.930703,5.416018,,
1500.935662,6.176109,,
1500.940669,5.315374,,
1500.945676,6.584936,,
1500.950683,6.320169,,
1500.95569,5.359447,,
1500.960697,6.1669,,
1500.965704,6.428378,,
1500.970663,6.473437,,
1500.97567,6.733271,,
1500.980677,6.110329,,
1500.985684,6.556979,,
1500.990691,5.606123,,
1500.995698,6.460281,,
1501.000705,5.911343,,
1501.005664,5.937984,,
1501.010671,5.712358,,
1501.015678,5.909699,,
1501.020685,5.66664,,
1501.025692,6.579015,,
1501.030699,5.998173,,
1501.035706,5.610398,,
1501.040665,5.898845,,
1501.045672,6.22972,,
1501.050679,5.405493,,
1501.055686,5.492981,,
1501.060693,5.971861,,
1501.0657,5.733736,,
1501.070707,6.413248,,
1501.075666,6.23597,,
1501.080673,7.07862,,
1501.08568,6.11592,,
1501.090687,6.811221,,
1501.095694,6.9737,,
1501.100701,5.954758,,
1501.105708,5.469958,,
1501.110667,6.371477,,
1501.115674,7.013168,,
1501.120681,6.028103,,
1501.125688,6.916799,,
1501.130695,5.967256,,
1501.135702,6.07119,,
1501.140709,6.269518,,
1501.145668,7.050006,,
1501.150675,5.991924,,
1501.155682,5.995871,,
1501.160689,6.793132,,
1501.165696,6.272478,,
1501.170703,6.828653,,
1501.17571,6.02021,,
1501.180669,6.134339,,
1501.185676,6.51159,,
1501.190683,6.141904,,
1501.19569,6.077768,,
1501.200697,7.111182,,
1501.205704,6.309973,,
1501.210711,6.340561,,
1501.21567,5.574548,,
1501.220677,6.398776,,
1501.225684,5.85247,,
1501.230691,6.87766,,
1501.235698,6.208013,,
1501.240705,5.43049,,
1501.245712,5.696242,,
1501.250671,5.961994,,
1501.255678,5.942589,,
1501.260685,7.053624,,
1501.265692,6.271491,,
1501.270699,5.733407,,
1501.275706,6.56553,,
1501.280713,5.856417,,
1501.285672,6.566188,,
1501.290679,6.192883,,
1501.295686,5.920881,,
1501.300693,6.52672,,
1501.3057,6.899696,,
1501.310707,5.656116,,
1501.315714,6.720773,,
1501.320673,6.572108,,
1501.32568,5.733407,,
1501.330687,6.31392,,
1501.335694,6.996394,,
1501.340701,6.644796,,
1501.345708,7.043428,,
1501.350715,5.699202,,
1501.355674,6.794118,,
1501.360681,5.561721,,
1501.365688,5.91233,,
1501.370695,5.214073,,
1501.375702,6.599407,,
1501.380709,7.082238,,
1501.385716,6.283332,,
1501.390675,5.320966,,
1501.395682,5.96923,,
1501.400689,6.974358,,
1501.405696,5.887991,,
1501.410703,7.016129,,
1501.41571,6.552703,,
1501.420717,5.789321,,
1501.425676,7.071385,,
1501.430683,6.261295,,
1501.43569,6.825693,,
1501.440697,5.376879,,
1501.445704,5.917592,,
1501.450711,5.642631,,
1501.455718,5.95114,,
1501.460677,6.331022,,
1501.465684,6.158678,,
1501.470691,5.49627,,
1501.475698,5.956732,,
1501.480705,6.052442,,
1501.485712,7.183541,,
1501.490719,5.954429,,
1501.495678,6.824049,,
1501.500685,6.694132,,
1501.505692,5.548894,,
1501.510699,5.658418,,
1501.515706,6.593158,,
1501.520713,6.527049,,
1501.52572,6.25077,,
1501.530679,6.578686,,
1501.535686,6.038957,,
1501.540693,6.687882,,
1501.5457,5.749852,,
1501.550707,5.90937,,
1501.555714,5.877795,,
1501.560721,7.047703,,
1501.56568,6.297474,,
1501.570687,6.084346,,
1501.575694,6.305368,,
1501.580701,5.862337,,
1501.585708,6.095199,,
1501.590715,6.645454,,
1501.595722,6.552045,,
1501.600729,6.771424,,
1501.605688,6.102106,,
1501.610695,6.250112,,
1501.615702,6.469819,,
1501.620709,5.631777,,
1501.625716,7.124667,,
1501.630723,6.199461,,
1501.63573,6.371806,,
1501.640689,6.801683,,
1501.645696,6.494487,,
1501.650703,7.163478,,
1501.65571,6.36786,,
1501.660717,5.874506,,
1501.665724,5.421938,,
1501.670731,6.161638,,
1501.67569,6.190252,,
1501.680697,6.586909,,
1501.685704,6.348454,,
1501.690711,6.661241,,
1501.695718,6.324444,,
1501.700725,6.430351,,
1501.705732,5.855101,,
1501.710691,5.734723,,
1501.715698,6.467846,,
1501.720705,6.389896,,
1501.725712,7.150651,,
1501.730719,6.318195,,
1501.735726,7.150979,,
1501.740733,6.212946,,
1501.745692,6.117565,,
1501.750699,6.66453,,
1501.755706,6.38858,,
1501.760713,5.546263,,
1501.76572,6.879962,,
1501.770727,5.643288,,
1501.775734,6.374767,,
1501.780693,6.696105,,
1501.7857,5.929104,,
1501.790707,7.063162,,
1501.795714,6.367531,,
1501.800721,6.654005,,
1501.805728,6.293199,,
1501.810735,7.153282,,
1501.815694,6.225774,,
1501.820701,5.511728,,
1501.825708,5.738999,,
1501.830715,5.856745,,
1501.835722,7.236166,,
1501.840729,5.874835,,
1501.845736,6.341876,,
1501.850695,5.653156,,
1501.855702,6.51455,,
1501.860709,6.090266,,
1501.865716,5.961007,,
1501.870723,5.816291,,
1501.87573,6.50271,,
1501.880737,5.620594,,
1501.885696,5.230847,,
1501.890703,6.294843,,
1501.89571,5.333135,,
1501.900717,5.781427,,
1501.905724,6.64973,,
1501.910731,6.754321,,
1501.915738,6.297474,,
1501.920697,6.841152,,
1501.925704,5.676507,,
1501.930711,6.373122,,
1501.935718,7.100986,,
1501.940725,6.466202,,
1501.945732,5.645591,,
1501.950739,7.020404,,
1501.955698,6.245179,,
1501.960705,5.63671,,
1501.965712,6.630982,,
1501.970719,6.664859,,
1501.975726,6.312275,,
1501.980733,5.962652,,
1501.98574,5.975479,,
1501.990699,6.113947,,
1501.995706,6.801683,,
1502.000713,6.581647,,
1502.00572,6.321484,,
1502.010727,6.392527,,
1502.015734,5.679139,,
1502.020741,7.088159,,
1502.0257,5.98107,,
1502.030707,5.540671,,
1502.035714,6.743467,,
1502.040721,5.58902,,
1502.045728,6.213275,,
1502.050735,6.839507,,
1502.055742,6.55369,,
1502.060701,6.572766,,
1502.065708,5.495612,,
1502.070715,5.700517,,
1502.075722,6.898381,,
1502.080729,6.377398,,
1502.085736,5.260448,,
1502.090743,6.539218,,
1502.095703,5.404506,,
1502.100709,5.733079,,
1502.105716,5.768271,,
1502.110723,6.306355,,
1502.11573,6.211631,,
1502.120737,6.397461,,
1502.125744,5.61303,,
1502.130704,5.648551,,
1502.13571,5.730118,,
1502.140717,6.023828,,
1502.145724,6.361282,,
1502.150731,6.985212,,
1502.155738,6.397461,,
1502.160745,6.043562,,
1502.165705,6.894434,,
1502.170711,6.33464,,
1502.175718,5.351882,,
1502.180725,6.113947,,
1502.185732,5.936011,,
1502.190739,5.644275,,
1502.195746,5.792939,,
1502.200706,6.461597,,
1502.205713,5.848523,,
1502.210719,6.140917,,
1502.215726,5.269328,,
1502.220733,5.90345,,
1502.22574,7.214787,,
1502.230747,6.259979,,
1502.235707,7.109209,,
1502.240714,6.292212,,
1502.24572,5.169343,,
1502.250727,6.088292,,
1502.255734,5.974492,,
1502.260741,5.419636,,
1502.265748,6.309973,,
1502.270708,5.75051,,
1502.275715,5.901147,,
1502.280721,6.208671,,
1502.285728,7.070398,,
1502.290735,6.077439,,
1502.295742,6.626377,,
1502.300749,6.284318,,
1502.305709,6.229063,,
1502.310716,6.514221,,
1502.315723,5.974821,,
1502.320729,6.148153,,
1502.325736,6.948374,,
1502.330743,6.16986,,
1502.33575,5.734723,,
1502.34071,6.235641,,
1502.345717,5.760377,,
1502.350724,5.89424,,
1502.35573,5.395626,,
1502.360737,7.032574,,
1502.365744,6.332996,,
1502.370751,6.498763,,
1502.375711,6.396474,,
1502.380718,6.004751,,
1502.385725,6.547441,,
1502.390732,7.000341,,
1502.395738,5.980084,,
1502.400745,5.266039,,
1502.405752,5.986333,,
1502.410712,6.438574,,
1502.415719,6.225445,,
1502.420726,6.49054,,
1502.425733,5.697557,,
1502.430739,6.765504,,
1502.435746,6.03205,,
1502.440753,6.920417,,
1502.445713,6.24485,,
1502.45072,7.052308,,
1502.455727,5.738999,,
1502.460734,6.85661,,
1502.46574,5.858061,,
1502.470747,7.117431,,
1502.475754,6.117236,,
1502.480714,6.666504,,
1502.485721,6.336285,,
1502.490728,5.408782,,
1502.495735,6.430351,,
1502.500742,6.7757,,
1502.505748,6.97666,,
1502.510755,6.384963,,
1502.515715,6.600723,,
1502.520722,6.215249,,
1502.525729,5.658418,,
1502.530736,6.338258,,
1502.535743,6.019881,,
1502.540749,5.650195,,
1502.545756,5.393982,,
1502.550716,6.233009,,
1502.555723,6.715839,,
1502.56073,6.372793,,
1502.565737,6.153415,,
1502.570744,6.054744,,
1502.57575,5.580139,,
1502.580757,6.292541,,
1502.585717,5.687032,,
1502.590724,5.571588,,
1502.595731,6.266229,,
1502.600738,6.192883,,
1502.605745,5.834051,,
1502.610752,6.230378,,
1502.615758,5.640328,,
1502.620718,5.54396,,
1502.625725,5.969888,,
1502.630732,6.434627,,
1502.635739,5.797543,,
1502.640746,6.123814,,
1502.645753,7.149993,,
1502.650759,6.605328,,
1502.655719,6.893447,,
1502.660726,6.390225,,
1502.665733,7.08487,,
1502.67074,6.366544,,
1502.675747,5.926473,,
1502.680754,6.22676,,
1502.68576,6.794447,,
1502.69072,6.122498,,
1502.695727,5.923184,,
1502.700734,6.112631,,
1502.705741,5.823198,,
1502.710748,6.13105,,
1502.715755,6.817799,,
1502.720762,5.830104,,
1502.725721,5.708411,,
1502.730728,5.808397,,
1502.735735,6.43364,,
1502.740742,5.384772,,
1502.745749,6.17282,,
1502.750756,6.645125,,
1502.755763,6.64052,,
1502.760722,6.378713,,
1502.765729,5.636382,,
1502.770736,6.785567,,
1502.775743,6.251428,,
1502.78075,6.998697,,
1502.785757,6.703999,,
1502.790764,6.423773,,
1502.795723,5.354842,,
1502.80073,6.669793,,
1502.805737,6.256033,,
1502.810744,5.393324,,
1502.815751,5.982057,,
1502.820758,6.028103,,
1502.825765,7.092106,,
1502.830724,6.138614,,
1502.835731,6.368188,,
1502.840738,6.705314,,
1502.845745,5.571917,,
1502.850752,7.12993,,
1502.855759,6.11,,
1502.860766,5.258803,,
1502.865725,6.424431,,
1502.870732,5.737025,,
1502.875739,6.017907,,
1502.880746,7.09671,,
1502.885753,6.340561,,
1502.89076,6.888843,,
1502.895767,6.388252,,
1502.900726,7.146704,,
1502.905733,5.962652,,
1502.91074,7.20788,,
1502.915747,6.10112,,
1502.920754,6.992447,,
1502.925761,6.127761,,
1502.930768,6.348783,,
1502.935727,6.19979,,
1502.940734,6.44877,,
1502.945741,5.609083,,
1502.950748,6.213933,,
1502.955755,5.282155,,
1502.960762,5.776494,,
1502.965769,5.802148,,
1502.970728,5.731105,,
1502.975735,6.317537,,
1502.980742,7.086185,,
1502.985749,5.798201,,
1502.990756,6.426733,,
1502.995763,7.174661,,
1503.00077,5.955416,,
1503.005729,5.793596,,
1503.010736,6.305697,,
1503.015743,6.447125,,
1503.02075,5.618621,,
1503.025757,5.981399,,
1503.030764,5.896214,,
1503.035771,7.242086,,
1503.04073,6.200448,,
1503.045737,6.98883,,
1503.050744,6.216564,,
1503.055751,6.909564,,
1503.060758,5.804779,,
1503.065765,6.171505,,
1503.070772,7.018102,,
1503.075731,6.211302,,
1503.080738,6.184003,,
1503.085745,6.323787,,
1503.090752,5.840958,,
1503.095759,6.31063,,
1503.100766,5.403191,,
1503.105773,5.851154,,
1503.110732,5.616647,,
1503.115739,5.989622,,
1503.120746,5.825171,,
1503.125753,5.996858,,
1503.13076,6.049153,,
1503.135767,5.712029,,
1503.140774,5.957718,,
1503.145733,6.054744,,
1503.15074,6.140259,,
1503.155747,5.566983,,
1503.160754,6.066256,,
1503.165761,7.060531,,
1503.170768,5.866613,,
1503.175775,6.754321,,
1503.180782,6.666833,,
1503.185741,6.527378,,
1503.190748,5.62487,,
1503.195755,6.415879,,
1503.200762,5.855759,,
1503.205769,6.877331,,
1503.210776,6.001791,,
1503.215783,6.218209,,
1503.220742,6.222485,,
1503.225749,5.812015,,
1503.230756,6.64348,,
1503.235763,6.599407,,
1503.24077,6.192554,,
1503.245777,6.233338,,
1503.250784,7.093421,,
1503.255743,6.243205,,
1503.26075,7.187159,,
1503.265757,6.631311,,
1503.270764,5.994226,,
1503.275771,6.000147,,
1503.280778,6.3228,,
1503.285785,6.882265,,
1503.290744,6.738205,,
1503.295751,6.641507,,
1503.300758,6.422786,,
1503.305765,6.577371,,
1503.310772,6.355032,,
1503.315779,6.358979,,
1503.320786,6.689527,,
1503.325745,6.245508,,
1503.330752,5.325899,,
1503.335759,5.79853,,
1503.340766,5.432134,,
1503.345773,6.371477,,
1503.35078,7.222681,,
1503.355787,6.073163,,
1503.360746,7.092763,,
1503.365753,6.228405,,
1503.37076,6.084017,,
1503.375767,6.516853,,
1503.380774,7.174332,,
1503.385781,5.745906,,
1503.390788,7.222681,,
1503.395747,6.358979,,
1503.400754,6.867135,,
1503.405761,7.012511,,
1503.410768,6.433311,,
1503.415775,5.817606,,
1503.420782,6.829311,,
1503.425789,6.221498,,
1503.430748,5.43049,,
1503.435755,6.029419,,
1503.440762,6.083688,,
1503.445769,5.450552,,
1503.450776,6.25373,,
1503.455783,6.669135,,
1503.46079,7.019089,,
1503.465749,6.386607,,
1503.470756,6.171176,,
1503.475763,5.607438,,
1503.48077,5.878782,,
1503.485777,6.753334,,
1503.490784,6.447454,,
1503.495791,6.614537,,
1503.50075,6.728995,,
1503.505757,5.728145,,
1503.510764,5.997515,,
1503.515771,5.912659,,
1503.520778,5.804121,,
1503.525785,6.82076,,
1503.530792,6.178083,,
1503.535751,5.859377,,
1503.540758,5.684401,,
1503.545765,5.628488,,
1503.550772,5.729132,,
1503.555779,6.968437,,
1503.560786,6.110658,,
1503.565793,6.421471,,
1503.570752,6.382989,,
1503.575759,6.680975,,
1503.580766,6.402065,,
1503.585773,6.598421,,
1503.59078,6.363913,,
1503.595787,5.516004,,
1503.600794,5.715647,,
1503.605753,6.686896,,
1503.61076,6.767148,,
1503.615767,6.864504,,
1503.620774,5.668285,,
1503.625781,6.325102,,
1503.630788,5.481469,,
1503.635795,6.849703,,
1503.640754,6.398448,,
1503.645761,6.081714,,
1503.650768,5.502848,,
1503.655775,5.997515,,
1503.660782,6.94969,,
1503.665789,5.862008,,
1503.670796,6.811879,,
1503.675755,6.26886,,
1503.680762,6.848387,,
1503.685769,7.203933,,
1503.690776,6.196172,,
1503.695783,5.722883,,
1503.70079,6.81155,,
1503.705797,5.956074,,
1503.710756,7.161833,,
1503.715763,6.20275,,
1503.72077,6.076123,,
1503.725777,6.557966,,
1503.730784,6.969424,,
1503.735791,6.672424,,
1503.740798,5.377208,,
1503.745757,6.393843,,
1503.750764,7.224654,,
1503.755771,6.34089,,
1503.760778,5.813659,,
1503.765785,5.865955,,
1503.770792,5.403849,,
1503.775799,6.614208,,
1503.780758,6.91351,,
1503.785765,6.027774,,
1503.790772,6.72768,,
1503.795779,6.687882,,
1503.800786,6.081714,,
1503.805793,6.770108,,
1503.8108,6.852334,,
1503.815759,6.408972,,
1503.820766,5.871546,,
1503.825773,5.886018,,
1503.83078,6.025143,,
1503.835787,6.823391,,
1503.840794,6.19387,,
1503.845801,7.303591,,
1503.85076,6.5777,,
1503.855767,6.43364,,
1503.860774,5.59198,,
1503.865781,6.759912,,
1503.870788,6.058033,,
1503.875795,7.205907,,
1503.880802,5.798859,,
1503.885761,6.16394,,
1503.890768,5.611056,,
1503.895775,6.495145,,
1503.900782,6.005738,,
1503.905789,6.525075,,
1503.910796,6.505012,,
1503.915803,7.191764,,
1503.920762,5.952127,,
1503.925769,5.513701,,
1503.930776,6.681962,,
1503.935783,6.746756,,
1503.94079,5.454828,,
1503.945797,6.296488,,
1503.950804,6.690843,,
1503.955763,6.616839,,
1503.96077,6.236956,,
1503.965777,6.977318,,
1503.970784,6.332996,,
1503.975791,6.827666,,
1503.980798,5.673547,,
1503.985805,5.479167,,
1503.990764,5.581784,,
1503.995771,6.607301,,
1504.000778,6.31063,,
1504.005785,6.866148,,
1504.010792,5.988306,,
1504.015799,5.415689,,
1504.020806,6.604999,,
1504.025765,6.551059,,
1504.030772,5.923513,,
1504.035779,6.244192,,
1504.040786,5.318992,,
1504.045793,6.062638,,
1504.0508,6.315564,,
1504.055807,5.569615,,
1504.060766,6.256362,,
1504.065773,6.744125,,
1504.07078,5.55613,,
1504.075787,6.014289,,
1504.080794,6.737547,,
1504.085801,6.971726,,
1504.090808,6.49054,,
1504.095767,6.705972,,
1504.100774,6.200119,,
1504.105781,6.623417,,
1504.110788,7.096381,,
1504.115795,6.133352,,
1504.120802,6.514221,,
1504.125809,6.570135,,
1504.130768,6.606972,,
1504.135775,5.342673,,
1504.140782,6.484949,,
